StudentID,Gender,Grade10AvgMarks,Grade11AvgMarks
S04463,Female,71.63,99.27
S04464,Male,61.09,12.58
S04465,Female,85.25,17.09
S04466,Female,28.21,30.84
S04467,Female,88.51,51.24
S04468,Female,39.92,79.04
S04469,Male,40.09,97.1
S04470,Male,40.54,35.88
S04471,Female,9.81,2.04
S04472,Female,97.55,61.67
S04473,Male,13.85,71.08
S04474,Female,34.09,39.74
S04475,Male,31.93,18.35
S04476,Male,7.47,30.6
S04477,Male,15.23,65.58
S04478,Female,4.49,49.42
S04479,Male,29.24,74.34
S04480,Female,86.67,21.82
S04481,Male,33.94,84.2
S04482,Female,12.37,15.59
S04483,Female,64.57,32.99
S04484,Female,99.66,59.12
S04485,Male,23.23,73.69
S04486,Male,27.96,26.62
S04487,Female,97.18,94.81
S04488,Female,17.88,70.61
S04489,Female,51.12,21.77
S04490,Male,23.97,72.58
S04491,Male,93.24,69.63
S04492,Male,98.15,75.27
S04493,Male,81.47,91.59
S04494,Female,31.48,71.17
S04495,Female,40.35,35.19
S04496,Male,24.23,79.05
S04497,Male,89.08,69.59
S04498,Female,91.46,57.43
S04499,Male,41.89,35.38
S04500,Male,65.65,92.1
S04501,Male,16.56,51.28
S04502,Male,43.49,62.81
S04503,Male,63.15,41.54
S04504,Male,38.54,78.08
S04505,Female,35.76,34.1
S04506,Male,0.1,81.06
S04507,Male,80.43,10.79
S04508,Female,88.93,70.9
S04509,Female,96.95,47.69
S04510,Female,71.93,69.88
S04511,Male,54.88,53.14
S04512,Female,26.93,13.43
S04513,Male,99.93,47.7
S04514,Male,58.98,96.46
S04515,Male,68.12,75.48
S04516,Female,68.24,30.02
S04517,Female,84.53,94.41
S04518,Female,0.97,77.89
S04519,Female,22.02,36.44
S04520,Female,66.55,60.36
S04521,Male,89.51,42.67
S04522,Male,68.53,9.67
S04523,Male,41.35,80.6
S04524,Male,36.16,19.11
S04525,Female,73.79,45.8
S04526,Female,74.12,70.26
S04527,Male,60.71,93.22
S04528,Female,29.15,6.27
S04529,Female,92.52,39.32
S04530,Male,55.19,61.46
S04531,Male,79.05,77.93
S04532,Female,21.43,92.09
S04533,Female,34.4,0.05
S04534,Male,87.46,62.78
S04535,Male,5.01,0.69
S04536,Male,51.23,78.73
S04537,Female,48.17,14.97
S04538,Male,75.12,89.46
S04539,Male,28.19,15.51
S04540,Female,21.91,76.43
S04541,Female,92.61,28.93
S04542,Female,57.17,55.73
S04543,Female,10.47,60.84
S04544,Female,19.3,20.68
S04545,Male,99.88,29.87
S04546,Male,19.56,10.75
S04547,Female,61.05,0.53
S04548,Female,42.01,23.95
S04549,Female,88.56,51.6
S04550,Female,75.52,71.36
S04551,Female,59.7,79.36
S04552,Male,1.07,6.98
S04553,Male,87.98,27.24
S04554,Male,44.47,77.02
S04555,Male,93.16,48.09
S04556,Female,49.55,18.22
S04557,Male,69.42,39.22
S04558,Female,6.93,27.0
S04559,Female,74.52,5.07
S04560,Female,33.8,76.36
S04561,Male,35.14,29.17
S04562,Female,11.87,94.51
S04563,Male,14.69,88.81
S04564,Male,18.58,71.63
S04565,Female,32.82,32.66
S04566,Female,89.2,27.99
S04567,Female,36.83,47.53
S04568,Male,72.44,35.46
S04569,Female,8.27,90.12
S04570,Male,59.11,12.35
S04571,Female,48.19,72.45
S04572,Female,97.8,61.09
S04573,Male,84.62,80.63
S04574,Male,45.48,54.25
S04575,Male,77.51,62.95
S04576,Male,19.3,96.27
S04577,Male,56.23,9.2
S04578,Male,7.46,10.49
S04579,Female,34.81,39.36
S04580,Female,22.59,47.27
S04581,Male,71.89,19.99
S04582,Female,49.01,8.27
S04583,Male,75.11,2.22
S04584,Female,51.53,76.46
S04585,Female,8.65,48.51
S04586,Male,73.54,84.34
S04587,Male,83.32,36.08
S04588,Male,90.35,70.34
S04589,Female,57.2,48.85
S04590,Male,75.36,61.21
S04591,Female,75.2,37.02
S04592,Male,15.57,8.12
S04593,Female,16.42,94.74
S04594,Female,7.09,83.61
S04595,Male,31.99,31.19
S04596,Female,47.35,95.87
S04597,Female,99.79,30.05
S04598,Male,43.1,44.3
S04599,Female,72.62,75.51
S04600,Male,69.34,30.9
S04601,Male,20.45,32.45
S04602,Male,5.85,41.01
S04603,Male,54.6,46.84
S04604,Female,70.03,12.36
S04605,Female,99.83,1.75
S04606,Female,35.86,91.92
S04607,Male,89.64,35.32
S04608,Female,38.19,10.17
S04609,Female,68.94,75.92
S04610,Male,59.83,29.51
S04611,Male,5.3,18.17
S04612,Female,7.84,96.26
S04613,Male,2.08,92.05
S04614,Male,37.08,10.57
S04615,Male,74.58,89.93
S04616,Male,17.28,89.09
S04617,Female,60.59,63.44
S04618,Male,28.88,52.97
S04619,Male,79.7,21.74
S04620,Male,79.84,12.14
S04621,Male,77.54,60.64
S04622,Male,52.48,82.2
S04623,Male,28.46,68.86
S04624,Male,80.94,18.08
S04625,Male,18.61,29.0
S04626,Female,28.98,54.64
S04627,Male,18.39,62.5
S04628,Female,67.42,7.23
S04629,Male,68.62,61.41
S04630,Male,65.25,73.63
S04631,Male,41.56,18.14
S04632,Male,10.02,24.62
S04633,Female,91.12,25.89
S04634,Male,50.77,93.98
S04635,Male,40.7,40.7
S04636,Female,58.88,53.06
S04637,Female,19.28,72.43
S04638,Male,13.25,37.15
S04639,Female,40.55,10.56
S04640,Female,22.72,65.43
S04641,Female,24.43,66.73
S04642,Male,89.25,26.05
S04643,Male,53.08,3.52
S04644,Male,48.35,66.54
S04645,Female,68.95,70.34
S04646,Male,95.15,2.61
S04647,Female,11.22,69.32
S04648,Male,83.35,93.89
S04649,Male,58.4,17.88
S04650,Female,14.62,52.13
S04651,Male,29.71,69.68
S04652,Female,48.24,23.01
S04653,Female,69.12,75.15
S04654,Male,24.26,86.81
S04655,Female,53.49,81.46
S04656,Male,68.47,25.89
S04657,Male,44.87,80.42
S04658,Female,86.3,41.33
S04659,Male,86.95,26.65
S04660,Female,47.07,16.8
S04661,Male,97.29,90.9
S04662,Male,7.56,42.69
S04663,Male,0.34,86.57
S04664,Male,38.07,15.95
S04665,Male,60.11,76.7
S04666,Female,62.92,11.0
S04667,Female,47.64,1.76
S04668,Female,12.49,99.5
S04669,Female,17.05,7.35
S04670,Female,85.21,46.15
S04671,Female,86.79,87.84
S04672,Male,67.39,81.94
S04673,Male,66.42,47.12
S04674,Female,59.77,61.08
S04675,Female,20.29,62.97
S04676,Male,42.83,10.98
S04677,Male,69.59,28.49
S04678,Male,53.73,30.1
S04679,Female,1.86,37.81
S04680,Female,95.36,27.39
S04681,Female,84.48,25.15
S04682,Male,26.05,35.48
S04683,Male,61.65,37.92
S04684,Female,92.32,48.72
S04685,Female,9.6,17.35
S04686,Male,50.3,78.83
S04687,Male,45.62,86.07
S04688,Male,41.02,24.82
S04689,Male,83.56,12.33
S04690,Female,38.06,72.23
S04691,Male,6.37,92.42
S04692,Male,6.58,3.51
S04693,Male,4.27,1.44
S04694,Female,40.91,18.34
S04695,Female,71.84,68.48
S04696,Male,20.37,96.48
S04697,Male,64.65,75.04
S04698,Male,68.71,57.3
S04699,Female,25.52,70.05
S04700,Female,60.06,23.07
S04701,Female,68.49,68.86
S04702,Male,46.66,32.14
S04703,Female,33.67,22.24
S04704,Male,61.92,23.66
S04705,Male,97.78,66.78
S04706,Male,42.68,76.72
S04707,Female,39.17,58.18
S04708,Male,46.43,6.39
S04709,Female,7.62,3.8
S04710,Female,55.32,21.72
S04711,Male,32.87,28.65
S04712,Male,12.14,40.48
S04713,Female,46.63,7.6
S04714,Male,0.34,72.52
S04715,Female,40.18,71.15
S04716,Male,10.57,34.67
S04717,Female,2.43,56.3
S04718,Female,82.45,10.09
S04719,Female,91.62,41.52
S04720,Female,20.77,85.76
S04721,Male,53.93,66.06
S04722,Male,27.8,10.39
S04723,Female,49.36,84.76
S04724,Female,43.66,68.07
S04725,Male,26.91,45.31
S04726,Male,70.04,69.21
S04727,Male,12.65,17.28
S04728,Male,5.31,55.05
S04729,Male,76.77,61.79
S04730,Male,66.59,92.77
S04731,Female,49.85,6.69
S04732,Male,46.78,37.48
S04733,Male,49.74,93.68
S04734,Female,43.7,21.72
S04735,Male,39.29,81.32
S04736,Male,49.97,0.16
S04737,Male,52.85,2.59
S04738,Male,69.19,32.76
S04739,Male,71.12,76.85
S04740,Female,37.76,10.41
S04741,Male,41.35,38.29
S04742,Female,37.37,13.15
S04743,Female,53.65,22.36
S04744,Male,45.34,50.3
S04745,Female,88.96,31.91
S04746,Male,69.64,21.19
S04747,Female,89.87,39.35
S04748,Female,70.91,70.11
S04749,Male,97.1,11.94
S04750,Male,63.57,47.96
S04751,Male,96.36,27.47
S04752,Male,15.82,37.86
S04753,Male,5.25,82.16
S04754,Female,57.91,92.97
S04755,Female,98.35,24.3
S04756,Female,41.76,63.0
S04757,Female,21.2,67.67
S04758,Female,52.15,84.25
S04759,Female,64.88,89.9
S04760,Female,31.52,46.8
S04761,Male,71.48,98.26
S04762,Male,97.51,97.08
S04763,Female,89.7,50.65
S04764,Female,29.16,54.2
S04765,Male,32.67,66.77
S04766,Male,37.15,37.38
S04767,Male,39.46,66.2
S04768,Male,10.03,51.43
S04769,Female,76.2,3.54
S04770,Male,36.53,85.27
S04771,Female,87.98,94.04
S04772,Female,92.69,2.62
S04773,Female,2.44,78.93
S04774,Male,98.85,38.58
S04775,Male,71.0,58.56
S04776,Female,52.04,50.0
S04777,Female,38.95,55.13
S04778,Female,51.85,49.52
S04779,Male,32.46,85.34
S04780,Female,62.27,68.35
S04781,Male,9.3,41.26
S04782,Female,62.11,68.86
S04783,Female,27.53,96.5
S04784,Female,1.76,8.03
S04785,Male,55.27,38.81
S04786,Male,57.84,87.05
S04787,Female,42.66,73.91
S04788,Male,7.23,93.49
S04789,Female,89.33,3.98
S04790,Male,61.14,86.28
S04791,Male,11.57,79.18
S04792,Male,51.09,81.5
S04793,Female,49.73,59.73
S04794,Male,6.04,5.19
S04795,Male,60.69,53.91
S04796,Female,80.83,40.78
S04797,Female,74.9,52.7
S04798,Female,20.3,74.03
S04799,Female,86.23,59.6
S04800,Male,34.25,29.26
S04801,Male,94.65,59.95
S04802,Male,7.17,8.31
S04803,Male,48.62,0.54
S04804,Male,59.71,40.15
S04805,Female,24.77,75.72
S04806,Male,77.14,82.26
S04807,Male,62.69,54.98
S04808,Male,1.81,86.8
S04809,Female,60.84,12.59
S04810,Female,49.15,96.41
S04811,Male,19.6,92.18
S04812,Female,99.57,59.92
S04813,Female,89.72,5.87
S04814,Female,29.25,45.42
S04815,Female,54.11,17.93
S04816,Female,31.65,62.84
S04817,Female,77.55,19.0
S04818,Female,93.03,48.18
S04819,Male,35.88,20.56
S04820,Male,80.56,18.18
S04821,Female,49.84,24.79
S04822,Male,39.66,2.92
S04823,Male,93.84,71.61
S04824,Female,51.04,30.67
S04825,Male,46.74,69.81
S04826,Female,67.24,65.35
S04827,Female,26.12,6.61
S04828,Female,32.48,31.2
S04829,Male,93.2,56.69
S04830,Male,67.85,91.84
S04831,Male,82.66,40.13
S04832,Male,27.11,50.48
S04833,Female,54.38,75.02
S04834,Female,97.14,80.33
S04835,Male,31.87,92.33
S04836,Female,16.05,49.72
S04837,Female,51.09,19.38
S04838,Male,38.78,76.44
S04839,Female,15.96,12.56
S04840,Male,88.86,41.83
S04841,Female,99.07,62.82
S04842,Male,56.86,69.19
S04843,Female,77.47,73.3
S04844,Female,85.9,19.35
S04845,Male,70.1,98.16
S04846,Male,4.42,17.84
S04847,Male,15.76,9.61
S04848,Male,7.1,66.41
S04849,Female,0.99,91.0
S04850,Female,30.6,55.94
S04851,Male,39.24,59.55
S04852,Female,24.1,53.85
S04853,Male,6.46,4.27
S04854,Male,52.99,68.13
S04855,Female,27.33,35.82
S04856,Female,79.6,93.57
S04857,Male,0.81,18.68
S04858,Male,84.25,30.21
S04859,Male,95.48,50.49
S04860,Female,71.61,47.74
S04861,Female,73.36,40.03
S04862,Female,93.36,31.44
S04863,Female,20.91,14.72
S04864,Male,99.46,82.09
S04865,Male,77.35,44.88
S04866,Male,72.66,57.3
S04867,Male,36.11,54.66
S04868,Male,54.58,57.55
S04869,Male,65.39,70.48
S04870,Female,62.03,62.94
S04871,Female,70.5,27.39
S04872,Male,8.24,55.37
S04873,Male,35.56,24.45
S04874,Female,43.4,58.88
S04875,Female,26.06,43.19
S04876,Female,17.26,3.94
S04877,Female,13.89,73.4
S04878,Male,36.64,27.47
S04879,Male,49.34,92.02
S04880,Male,6.3,28.06
S04881,Male,94.65,99.66
S04882,Male,76.52,46.3
S04883,Female,73.09,2.64
S04884,Male,17.29,7.63
S04885,Female,60.38,8.21
S04886,Male,52.97,5.62
S04887,Male,98.25,26.78
S04888,Male,74.77,32.46
S04889,Male,57.58,11.13
S04890,Male,85.08,43.81
S04891,Female,15.51,36.54
S04892,Female,1.52,63.63
S04893,Female,69.02,19.59
S04894,Male,9.83,91.4
S04895,Male,11.54,51.6
S04896,Female,74.47,62.37
S04897,Male,27.05,3.95
S04898,Male,62.86,55.91
S04899,Female,91.74,36.81
S04900,Male,31.65,92.42
S04901,Female,21.71,88.56
S04902,Male,10.66,63.76
S04903,Female,13.05,76.79
S04904,Male,6.22,64.46
S04905,Male,8.76,1.7
S04906,Female,43.2,70.31
S04907,Male,32.09,17.71
S04908,Male,70.66,68.26
S04909,Female,87.02,1.05
S04910,Male,78.48,31.09
S04911,Female,53.06,51.69
S04912,Male,10.24,33.32
S04913,Male,70.98,69.4
S04914,Male,36.28,52.27
S04915,Male,8.57,95.97
S04916,Female,84.25,35.78
S04917,Male,33.82,72.19
S04918,Female,21.82,83.58
S04919,Male,87.15,25.36
S04920,Male,90.21,75.41
S04921,Male,33.9,39.33
S04922,Male,35.48,12.87
S04923,Female,57.96,0.36
S04924,Female,73.34,74.38
S04925,Female,6.31,18.62
S04926,Female,59.33,5.12
S04927,Male,95.28,49.72
S04928,Female,26.21,34.67
S04929,Female,90.88,69.18
S04930,Male,95.02,10.74
S04931,Male,26.92,13.27
S04932,Male,75.42,40.41
S04933,Male,23.88,52.04
S04934,Female,73.76,82.42
S04935,Female,79.74,58.56
S04936,Male,24.72,90.26
S04937,Male,71.59,21.78
S04938,Male,81.21,59.62
S04939,Female,35.86,65.52
S04940,Female,16.77,72.58
S04941,Male,9.2,98.87
S04942,Male,57.54,46.8
S04943,Female,97.81,36.93
S04944,Male,82.3,85.22
S04945,Male,43.58,17.68
S04946,Female,53.66,3.7
S04947,Male,27.95,44.36
S04948,Female,16.31,24.72
S04949,Male,48.21,39.65
S04950,Male,46.35,98.61
S04951,Female,52.19,34.85
S04952,Female,95.28,70.8
S04953,Male,60.39,25.04
S04954,Female,60.58,30.34
S04955,Male,12.8,24.32
S04956,Male,99.65,57.22
S04957,Female,77.28,22.61
S04958,Male,87.72,71.84
S04959,Male,41.43,68.03
S04960,Female,50.21,42.13
S04961,Female,52.21,2.56
S04962,Male,19.41,2.27
S04963,Female,68.95,53.28
S04964,Female,90.3,83.92
S04965,Female,16.37,59.89
S04966,Female,8.63,43.57
S04967,Male,73.82,88.21
S04968,Male,27.32,19.7
S04969,Male,62.39,35.94
S04970,Female,69.58,56.53
S04971,Female,32.19,29.17
S04972,Female,81.51,99.77
S04973,Female,55.0,45.23
S04974,Female,86.9,5.17
S04975,Female,76.33,17.61
S04976,Female,86.86,53.25
S04977,Male,2.02,55.01
S04978,Male,24.35,98.41
S04979,Female,9.0,60.0
S04980,Female,44.21,66.66
S04981,Female,89.0,21.37
S04982,Male,46.75,10.69
S04983,Male,84.97,60.2
S04984,Female,32.72,86.49
S04985,Female,33.96,58.74
S04986,Male,89.56,44.28
S04987,Male,42.58,57.82
S04988,Male,78.98,46.88
S04989,Male,23.66,14.19
S04990,Female,94.88,74.12
S04991,Male,57.46,53.3
S04992,Male,75.93,39.93
S04993,Female,8.95,55.96
S04994,Male,49.27,24.12
S04995,Male,90.1,42.8
S04996,Male,87.7,62.24
S04997,Female,4.68,22.62
S04998,Male,30.37,74.9
S04999,Female,44.33,52.1
S05000,Female,17.23,86.17
S05001,Male,73.0,84.72
S05002,Male,18.45,49.45
S05003,Male,34.66,19.55
S05004,Male,66.33,73.66
S05005,Female,48.21,41.87
S05006,Male,73.86,59.46
S05007,Male,96.12,10.73
S05008,Male,11.65,63.16
S05009,Female,70.96,37.36
S05010,Male,23.03,33.42
S05011,Male,41.45,97.99
S05012,Female,3.29,43.24
S05013,Female,13.59,67.8
S05014,Male,31.98,62.77
S05015,Male,34.2,10.43
S05016,Male,89.96,74.79
S05017,Male,74.18,32.32
S05018,Male,97.22,79.89
S05019,Female,59.91,60.76
S05020,Female,24.17,31.71
S05021,Male,32.77,35.63
S05022,Male,31.98,73.15
S05023,Female,32.65,55.01
S05024,Male,67.3,66.84
S05025,Male,53.08,15.83
S05026,Male,38.54,78.7
S05027,Male,14.91,32.04
S05028,Male,2.21,61.99
S05029,Female,21.88,11.47
S05030,Male,10.75,32.14
S05031,Male,78.54,64.89
S05032,Male,11.25,27.42
S05033,Female,72.42,88.03
S05034,Female,38.57,66.12
S05035,Female,7.34,87.03
S05036,Female,81.27,39.54
S05037,Male,57.96,3.4
S05038,Female,23.58,57.61
S05039,Male,89.47,33.92
S05040,Male,4.53,44.82
S05041,Female,20.18,68.11
S05042,Female,75.2,70.07
S05043,Female,70.94,2.76
S05044,Female,28.93,76.93
S05045,Female,6.2,49.35
S05046,Male,85.81,55.67
S05047,Female,31.37,29.8
S05048,Female,19.57,42.08
S05049,Female,51.61,71.04
S05050,Male,91.02,77.67
S05051,Female,4.35,38.71
S05052,Male,76.58,69.11
S05053,Female,57.25,25.8
S05054,Female,42.54,83.2
S05055,Male,74.41,60.98
S05056,Female,96.58,77.52
S05057,Male,22.92,47.72
S05058,Male,14.36,22.91
S05059,Male,91.29,42.92
S05060,Female,66.9,38.15
S05061,Female,43.8,33.27
S05062,Female,57.33,21.22
S05063,Male,74.56,75.92
S05064,Female,77.3,8.64
S05065,Male,91.99,88.76
S05066,Female,42.68,17.5
S05067,Male,29.34,97.99
S05068,Male,63.97,98.85
S05069,Male,41.57,39.84
S05070,Female,59.46,98.78
S05071,Male,42.0,86.91
S05072,Male,15.3,8.24
S05073,Male,46.94,94.73
S05074,Male,69.09,4.25
S05075,Male,79.93,18.19
S05076,Male,49.33,58.46
S05077,Female,16.52,8.07
S05078,Female,41.47,16.17
S05079,Male,78.63,95.35
S05080,Female,41.29,99.47
S05081,Female,69.65,79.81
S05082,Male,50.72,51.52
S05083,Male,24.12,90.03
S05084,Male,79.62,11.19
S05085,Female,8.42,94.29
S05086,Male,52.49,35.16
S05087,Female,20.89,86.15
S05088,Male,6.71,66.84
S05089,Female,50.29,96.03
S05090,Male,49.96,86.47
S05091,Male,70.69,88.79
S05092,Female,74.48,63.18
S05093,Female,72.78,83.32
S05094,Female,40.96,75.71
S05095,Female,63.17,16.16
S05096,Female,57.69,64.86
S05097,Female,42.16,14.82
S05098,Male,59.72,86.95
S05099,Female,94.72,6.59
S05100,Male,19.29,98.7
S05101,Male,90.58,40.06
S05102,Female,5.35,17.06
S05103,Male,30.84,93.57
S05104,Female,28.81,4.54
S05105,Female,62.64,47.01
S05106,Male,13.12,77.02
S05107,Male,88.23,31.68
S05108,Female,82.86,52.88
S05109,Female,65.21,70.04
S05110,Male,45.84,95.2
S05111,Male,93.3,10.27
S05112,Male,83.07,15.72
S05113,Male,49.93,50.89
S05114,Female,70.19,41.85
S05115,Female,56.69,41.08
S05116,Female,58.79,29.7
S05117,Female,33.1,56.07
S05118,Male,46.21,88.33
S05119,Male,7.81,16.09
S05120,Female,35.73,21.53
S05121,Female,69.58,67.08
S05122,Female,95.32,5.62
S05123,Female,96.31,67.38
S05124,Female,55.57,31.45
S05125,Female,60.66,35.79
S05126,Female,18.57,40.55
S05127,Female,69.53,34.96
S05128,Female,7.07,84.12
S05129,Male,28.47,94.61
S05130,Female,66.84,54.8
S05131,Male,31.03,58.19
S05132,Male,4.98,7.05
S05133,Female,83.19,71.32
S05134,Female,31.03,58.41
S05135,Male,6.31,5.04
S05136,Male,7.48,19.84
S05137,Female,25.18,20.19
S05138,Male,17.8,17.1
S05139,Female,77.43,65.86
S05140,Female,32.17,92.84
S05141,Female,80.47,76.3
S05142,Male,17.38,47.74
S05143,Male,49.29,40.41
S05144,Female,68.8,38.65
S05145,Male,65.2,60.12
S05146,Male,60.11,35.92
S05147,Male,92.48,22.61
S05148,Male,22.85,60.28
S05149,Male,49.37,39.07
S05150,Male,88.4,1.41
S05151,Male,7.79,2.22
S05152,Female,5.59,27.41
S05153,Male,23.33,51.24
S05154,Male,63.3,35.42
S05155,Male,25.99,2.41
S05156,Male,19.02,22.32
S05157,Male,45.88,9.64
S05158,Male,61.36,94.86
S05159,Male,24.86,31.28
S05160,Male,30.07,1.48
S05161,Female,61.36,66.06
S05162,Male,94.57,23.24
S05163,Male,67.47,56.67
S05164,Male,78.29,15.07
S05165,Male,36.68,98.4
S05166,Female,27.23,97.03
S05167,Female,45.43,65.6
S05168,Female,80.71,70.72
S05169,Female,45.63,42.59
S05170,Female,84.67,96.22
S05171,Female,98.88,42.37
S05172,Female,7.2,23.95
S05173,Female,4.54,11.54
S05174,Female,14.96,20.81
S05175,Female,38.44,57.22
S05176,Female,13.1,24.51
S05177,Female,87.07,65.42
S05178,Female,2.31,38.22
S05179,Female,31.58,88.69
S05180,Female,18.47,55.85
S05181,Female,93.15,62.26
S05182,Male,66.95,55.66
S05183,Female,91.2,88.56
S05184,Male,97.23,6.34
S05185,Female,49.71,6.73
S05186,Female,23.43,70.17
S05187,Male,19.37,76.8
S05188,Female,22.29,43.36
S05189,Male,70.86,35.23
S05190,Male,4.04,27.79
S05191,Male,5.14,23.44
S05192,Female,60.81,91.2
S05193,Female,64.21,29.51
S05194,Female,66.53,64.81
S05195,Male,37.19,78.71
S05196,Male,80.59,2.2
S05197,Female,53.36,3.39
S05198,Female,10.55,33.31
S05199,Female,79.71,69.6
S05200,Female,95.31,26.08
S05201,Female,6.0,0.15
S05202,Male,39.14,28.81
S05203,Male,48.75,9.01
S05204,Male,14.65,21.94
S05205,Female,86.77,33.32
S05206,Male,28.41,12.81
S05207,Male,78.3,70.64
S05208,Male,67.1,25.59
S05209,Male,59.8,66.11
S05210,Male,19.21,59.9
S05211,Female,22.07,89.8
S05212,Male,4.73,8.79
S05213,Female,24.07,21.46
S05214,Female,34.54,86.52
S05215,Female,83.31,82.21
S05216,Female,36.64,19.21
S05217,Female,75.46,10.77
S05218,Male,43.94,85.62
S05219,Male,78.49,17.81
S05220,Female,97.63,87.11
S05221,Female,23.98,96.11
S05222,Female,86.23,22.08
S05223,Male,62.18,84.04
S05224,Female,81.73,42.38
S05225,Male,65.16,78.88
S05226,Female,42.39,40.74
S05227,Male,22.81,7.04
S05228,Female,7.0,71.27
S05229,Male,53.55,15.07
S05230,Female,99.03,92.7
S05231,Male,73.8,41.77
S05232,Male,32.73,8.2
S05233,Male,82.72,22.85
S05234,Male,76.9,86.25
S05235,Male,28.16,32.11
S05236,Male,1.43,85.63
S05237,Male,11.82,17.23
S05238,Female,87.73,46.82
S05239,Female,83.66,87.83
S05240,Female,29.52,4.84
S05241,Female,28.52,30.43
S05242,Female,79.29,90.99
S05243,Male,93.77,59.65
S05244,Male,77.91,71.62
S05245,Male,60.56,84.21
S05246,Male,24.27,52.36
S05247,Male,52.57,84.54
S05248,Female,23.35,63.88
S05249,Female,80.8,68.57
S05250,Female,38.7,15.29
S05251,Female,83.37,93.9
S05252,Male,38.16,79.61
S05253,Male,82.41,25.42
S05254,Male,33.33,58.0
S05255,Female,44.01,37.65
S05256,Male,61.55,66.04
S05257,Female,7.03,99.37
S05258,Male,94.82,4.57
S05259,Male,57.36,95.25
S05260,Female,50.78,7.24
S05261,Male,83.94,46.08
S05262,Male,86.58,48.21
S05263,Female,52.23,26.87
S05264,Male,92.73,56.67
S05265,Female,6.47,83.4
S05266,Male,11.32,29.4
S05267,Male,59.68,7.04
S05268,Male,35.41,63.23
S05269,Male,46.42,75.17
S05270,Male,32.81,95.45
S05271,Male,40.47,15.95
S05272,Male,82.26,90.14
S05273,Male,59.35,48.21
S05274,Female,99.73,23.58
S05275,Female,78.69,96.27
S05276,Male,27.37,23.84
S05277,Male,26.43,73.34
S05278,Female,33.59,78.49
S05279,Male,84.33,43.05
S05280,Male,2.73,69.0
S05281,Female,23.02,57.25
S05282,Male,90.49,19.2
S05283,Male,63.99,75.99
S05284,Female,22.68,92.8
S05285,Male,21.91,48.86
S05286,Male,86.26,99.43
S05287,Female,89.38,42.8
S05288,Male,25.61,47.97
S05289,Female,42.05,67.39
S05290,Male,83.46,18.58
